Chromosome,Start,End
chr3,14613382,14613226
chr3,14613464,14613307
chr3,14613548,14613389
chr3,14613625,14613470
chr3,14613708,14613582
chr3,14613791,14613639
chr3,14613813,14613713
chr3,14613852,14613814
chr3,14613933,14613816
chr3,14614015,14613855
chr3,14614084,14613936
chr3,14614084,14614039
chr3,14614148,14614073
chr3,14614200,14614073
chr3,14614272,14614202
chr3,14614355,14614202
chr3,14614435,14614276
chr3,14614515,14614356
chr3,14614595,14614437
chr3,14614676,14614518
chr3,14614758,14614598
chr3,14614841,14614679
chr3,14614920,14614762
chr3,14615001,14614842
chr3,14615081,14614923
chr3,14615159,14615004
chr3,14615243,14615084
chr3,14615320,14615165
chr3,14615405,14615246
chr3,14615487,14615328
chr3,14615498,14615409
chr3,14615521,14615481
chr3,14615600,14615485
chr3,14615685,14615524
chr3,14615764,14615605
chr3,14615845,14615686
chr3,14615925,14615767
chr3,14616003,14615848
chr3,14616087,14615928
chr3,14616170,14616009
chr3,14616249,14616090
chr3,14616331,14616172
chr3,14616342,14616253
chr3,14616365,14616325
chr3,14616446,14616329
chr3,14616529,14616368
chr3,14616608,14616450
chr3,14616689,14616530
chr3,14616769,14616611
chr3,14616847,14616692
chr3,14616931,14616772
chr3,14617008,14616853
chr3,14617093,14616934
chr3,14617176,14617016
chr3,14617255,14617097
chr3,14617331,14617177
chr3,14617411,14617280
chr3,14617488,14617334
chr3,14617573,14617415
chr3,14617653,14617494
chr3,14617733,14617575
chr3,14617814,14617656
chr3,14617896,14617736
chr3,14617979,14617817
chr3,14618058,14617900
chr3,14618139,14617980
chr3,14618219,14618061
chr3,14618297,14618142
chr3,14618381,14618222
chr3,14618458,14618303
chr3,14618543,14618384
chr3,14618625,14618466
chr3,14618636,14618547
chr3,14618659,14618619
chr3,14618740,14618623
chr3,14618823,14618662
chr3,14618902,14618746
chr3,14618983,14618824
chr3,14619063,14618905
chr3,14619141,14618986
chr3,14619225,14619066
chr3,14619302,14619147
chr3,14619387,14619228
chr3,14619470,14619310
chr3,14619549,14619391
chr3,14619625,14619471
chr3,14619707,14619574
chr3,14619783,14619628
chr3,14619863,14619708
chr3,14619940,14619789
chr3,14620025,14619866
chr3,14620108,14619948
chr3,14620185,14620030
chr3,14620268,14620109
chr3,14620348,14620190
chr3,14620425,14620271
chr3,14620509,14620351
chr3,14620585,14620431
chr3,14620667,14620513
chr3,14620744,14620589
chr3,14620823,14620670
chr3,14620897,14620775
chr3,14620897,14620826
chr3,14620961,14620886
chr3,14621042,14620886
chr3,14621126,14620964
chr3,14621210,14621046
chr3,14621290,14621128
chr3,14621370,14621211
chr3,14621450,14621292
chr3,14621531,14621373
chr3,14621614,14621453
chr3,14621693,14621535
chr3,14621774,14621615
chr3,14621855,14621700
chr3,14621936,14621777
chr3,14622017,14621858
chr3,14622097,14621939
chr3,14622175,14622020
chr3,14622259,14622100
chr3,14622336,14622181
chr3,14622419,14622262
chr3,14622502,14622345
chr3,14622524,14622424
chr3,14622563,14622525
chr3,14622644,14622527
chr3,14622726,14622566
chr3,14622795,14622647
chr3,14622795,14622750
chr3,14622859,14622784
chr3,14622911,14622784
chr3,14622983,14622913
chr3,14623066,14622913
chr3,14623146,14622987
chr3,14623226,14623067
chr3,14623306,14623148
chr3,14623387,14623229
chr3,14623469,14623309
chr3,14623552,14623390
chr3,14623631,14623473
chr3,14623712,14623553
chr3,14623792,14623634
chr3,14623870,14623715
chr3,14623954,14623795
chr3,14624031,14623876
chr3,14624116,14623957
chr3,14624198,14624039
chr3,14624209,14624120
chr3,14624232,14624192
chr3,14624313,14624196
chr3,14624396,14624235
chr3,14624475,14624317
chr3,14624556,14624397
chr3,14624636,14624478
chr3,14624714,14624559
chr3,14624798,14624639
chr3,14624875,14624720
chr3,14624960,14624801
chr3,14625043,14624883
chr3,14625122,14624964
chr3,14625198,14625044
chr3,14625278,14625147
chr3,14625360,14625201
chr3,14625439,14625282
chr3,14625520,14625361
chr3,14625600,14625442
chr3,14625678,14625523
chr3,14625762,14625603
chr3,14625839,14625684
chr3,14625926,14625765
chr3,14626005,14625847
chr3,14626083,14625927
chr3,14626168,14626019
chr3,14626244,14626089
chr3,14626328,14626169
chr3,14626405,14626250
chr3,14626488,14626333
chr3,14626558,14626413
chr3,14626558,14626493
chr3,14626622,14626547
chr3,14626701,14626547
chr3,14626782,14626634
chr3,14626865,14626711
chr3,14626945,14626786
chr3,14627026,14626866
chr3,14627106,14626947
chr3,14627187,14627029
chr3,14627268,14627109
chr3,14627345,14627190
chr3,14627426,14627277
chr3,14627503,14627348
chr3,14627581,14627429
chr3,14627663,14627506
chr3,14627742,14627587
chr3,14627827,14627676
chr3,14627910,14627779
chr3,14627985,14627833
chr3,14628070,14627911
chr3,14628143,14627991
chr3,14628143,14628071
chr3,14628200,14628149
chr3,14628276,14628149
chr3,14628361,14628233
chr3,14628438,14628284
chr3,14628510,14628381
chr3,14628593,14628439
chr3,14628673,14628515
chr3,14628751,14628596
chr3,14628835,14628676
chr3,14628912,14628757
chr3,14628997,14628838
chr3,14629079,14628920
chr3,14629160,14629000
chr3,14629241,14629082
chr3,14629298,14629163
chr3,14629391,14629290
chr3,14629471,14629312
chr3,14629554,14629393
chr3,14629635,14629499
chr3,14629718,14629557
chr3,14629797,14629639
chr3,14629879,14629719
chr3,14629960,14629800
chr3,14630041,14629882
chr3,14630122,14629964
chr3,14630203,14630044
chr3,14630285,14630125
chr3,14630361,14630206
chr3,14630445,14630286
chr3,14630520,14630367
chr3,14630602,14630480
chr3,14630602,14630557
chr3,14630662,14630587
chr3,14630684,14630587
chr3,14630725,14630685
chr3,14630804,14630687
chr3,14630886,14630726
chr3,14630967,14630807
chr3,14631048,14630889
chr3,14631129,14630972
chr3,14631210,14631051
chr3,14631293,14631132
chr3,14631372,14631214
chr3,14631454,14631294
chr3,14631534,14631381
chr3,14631617,14631456
chr3,14631696,14631562
chr3,14631781,14631620
chr3,14631860,14631705
chr3,14631938,14631782
chr3,14632021,14631863
chr3,14632099,14631944
chr3,14632183,14632030
chr3,14632257,14632114
chr3,14632342,14632186
chr3,14632392,14632265
chr3,14632457,14632395
chr3,14632479,14632405
chr3,14632518,14632482
chr3,14632599,14632482
chr3,14632668,14632602
chr3,14632673,14632521
chr3,14632737,14632662
chr3,14632818,14632662
chr3,14632899,14632740
chr3,14632982,14632821
chr3,14633062,14632903
chr3,14633142,14632983
chr3,14633223,14633064
chr3,14633304,14633151
chr3,14633385,14633226
chr3,14633465,14633307
chr3,14633543,14633388
chr3,14633623,14633468
chr3,14633708,14633549
chr3,14633789,14633631
chr3,14633811,14633711
chr3,14633850,14633812
chr3,14633931,14633814
chr3,14634013,14633853
chr3,14634094,14633934
chr3,14634175,14634016
chr3,14634256,14634099
chr3,14634337,14634184
chr3,14634344,14634259
chr3,14643908,14643833
chr3,14643989,14643833
chr3,14643992,14643911
chr3,14644276,14644200
chr3,14644353,14644200
chr3,14644416,14644279
chr3,14644507,14644360
chr3,14644590,14644431
chr3,14644673,14644513
chr3,14644754,14644593
chr3,14644832,14644674
chr3,14644914,14644755
chr3,14644993,14644836
chr3,14645068,14644917
chr3,14645068,14644998
chr3,14645134,14645059
chr3,14645219,14645059
chr3,14645300,14645144
chr3,14645378,14645222
chr3,14645442,14645303
chr3,14645537,14645384
chr3,14645613,14645459
chr3,14645698,14645556
chr3,14645779,14645621
chr3,14645859,14645701
chr3,14645937,14645782
chr3,14646021,14645862
chr3,14646102,14645943
chr3,14646183,14646024
chr3,14646264,14646105
chr3,14646345,14646192
chr3,14646426,14646267
chr3,14646487,14646348
chr3,14646574,14646429
chr3,14646657,14646504
chr3,14646738,14646579
chr3,14646819,14646660
chr3,14646900,14646741
chr3,14646949,14646822
chr4,2094198,2094090
chr4,2094279,2094145
chr4,2094360,2094207
chr4,2094445,2094282
chr4,2094523,2094370
chr4,2094609,2094453
chr4,2094690,2094539
chr4,2094770,2094618
chr4,2094851,2094702
chr4,2094936,2094773
chr4,2095017,2094854
chr4,2095100,2094943
chr4,2095181,2095030
chr4,2095262,2095128
chr4,2095343,2095184
chr4,2095427,2095265
chr4,2095509,2095352
chr4,2095592,2095436
chr4,2095675,2095519
chr4,2095756,2095605
chr4,2095837,2095684
chr4,2095918,2095765
chr4,2096003,2095840
chr4,2096084,2095928
chr4,2096167,2096004
chr4,2096248,2096098
chr4,2096327,2096176
chr4,2096408,2096257
chr4,2096493,2096330
chr4,2096574,2096418
chr4,2096655,2096505
chr4,2096734,2096587
chr4,2096756,2096662
chr4,7404379,7404513
chr4,7404379,7404432
chr4,7404435,7404577
chr4,7404516,7404677
chr4,7404599,7404759
chr4,7404684,7404795
chr4,7404798,7404891
chr4,7404815,7404972
chr4,7404894,7405053
chr4,7404975,7405130
chr4,7405056,7405178
chr4,7405141,7405294
chr4,7405216,7405375
chr4,7405296,7405430
chr4,7405378,7405430
chr4,7405435,7405516
chr4,7405438,7405595
chr4,7405519,7405678
chr4,7405600,7405759
chr4,7405680,7405840
chr4,7405762,7405920
chr4,7405847,7405996
chr4,7405938,7406077
chr4,7405999,7406156
chr4,7406080,7406239
chr4,7406161,7406320
chr4,7406242,7406377
chr4,7406323,7406480
chr4,7406410,7406561
chr4,7406483,7406642
chr4,7406564,7406722
chr4,7406645,7406805
chr4,7406727,7406886
chr4,7406808,7406967
chr4,7406891,7407047
chr4,7406974,7407128
chr4,7407050,7407209
chr4,7407131,7407289
chr4,7407212,7407369
chr4,7407296,7407450
chr4,7407372,7407489
chr4,7407453,7407610
chr4,7407533,7407691
chr4,7407613,7407773
chr4,7407694,7407854
chr4,7407776,7407935
chr4,7407857,7408016
chr4,7407938,7408097
chr4,7408023,7408172
chr4,7408104,7408259
chr4,7408183,7408343
chr4,7408265,7408418
chr4,7408346,7408505
chr4,7408427,7408585
chr4,7408508,7408667
chr4,7408589,7408748
chr4,7408674,7408787
chr4,7408751,7408788
chr4,7408792,7408885
chr4,7408807,7408961
chr4,7408890,7409042
chr4,7408964,7409123
chr4,7409045,7409203
chr4,7409126,7409286
chr4,7409208,7409367
chr4,7409288,7409448
chr4,7409370,7409525
chr4,7409451,7409610
chr4,7409532,7409689
chr4,7409613,7409773
chr4,7409694,7409849
chr4,7409792,7409853
chr4,7409851,7409952
chr4,7409874,7409953
chr4,7409975,7410107
chr4,7410031,7410182
chr4,7410114,7410270
chr4,7410192,7410351
chr4,7410271,7410432
chr4,7410356,7410507
chr4,7410435,7410594
chr4,7410516,7410670
chr4,7410618,7410751
chr4,7410673,7410832
chr4,7410754,7410912
chr4,7410835,7410992
chr4,7410916,7411030
chr4,7410996,7411034
chr4,7411044,7411132
chr4,7411069,7411221
chr4,7411147,7411302
chr4,7411224,7411383
chr4,7411306,7411464
chr4,7411386,7411546
chr4,7411467,7411627
chr4,7411549,7411708
chr4,7411630,7411788
chr4,7411711,7411869
chr4,7411792,7411949
chr4,7411873,7412029
chr4,7411953,7412107
chr4,7412033,7412192
chr4,7412114,7412273
chr4,7412193,7412353
chr4,7412278,7412381
chr4,7412384,7412504
chr4,7412425,7412585
chr4,7412507,7412666
chr4,7412588,7412747
chr4,7412669,7412780
chr4,7412750,7412904
chr4,7412829,7412986
chr4,7412908,7413065
chr4,7412989,7413148
chr4,7413068,7413223
chr4,7413151,7413241
chr4,7413272,7413416
chr4,7413272,7413334
chr4,7413337,7413495
chr4,7413430,7413575
chr4,7413496,7413657
chr4,7413582,7413738
chr4,7413660,7413817
chr4,7413741,7413900
chr4,7413822,7413981
chr4,7413903,7414062
chr4,7413984,7414143
chr4,7414065,7414218
chr4,7414146,7414305
chr4,7414225,7414386
chr4,7414308,7414467
chr4,7414389,7414548
chr4,7414470,7414624
chr4,7414549,7414711
chr4,7414632,7414792
chr4,7414714,7414873
chr4,7414795,7414952
chr4,7414876,7415017
chr4,7414956,7415107
chr4,7415030,7415191
chr4,7415115,7415247
chr4,7415197,7415353
chr4,7415275,7415434
chr4,7415356,7415515
chr4,7415437,7415596
chr4,7415518,7415678
chr4,7415599,7415759
chr4,7415681,7415840
chr4,7415762,7415920
chr4,7415843,7416001
chr4,7415924,7416081
chr4,7416005,7416160
chr4,7416085,7416182
chr4,7416176,7416312
chr4,7416176,7416227
chr4,7416234,7416393
chr4,7416315,7416473
chr4,7416398,7416554
chr4,7416474,7416635
chr4,7416557,7416716
chr4,7416638,7416790
chr4,7416719,7416879
chr4,7416800,7416960
chr4,7416882,7417040
chr4,7416963,7417121
chr4,7417043,7417202
chr4,7417124,7417282
chr4,7417206,7417364
chr4,7417289,7417444
chr4,7417369,7417525
chr4,7417447,7417600
chr4,7417530,7417665
chr4,7417609,7417763
chr4,7417688,7417844
chr4,7417766,7417925
chr4,7417847,7417999
chr4,7417930,7418063
chr4,7418008,7418155
chr4,7418077,7418175
chr4,11564972,11565008
chr4,11564972,11565010
chr4,16445334,16445432
chr4,16445351,16445489
chr4,16445438,16445587
chr4,16445517,16445651
chr4,16445597,16445756
chr4,16445679,16445837
chr4,16445759,16445913
chr4,16445840,16445999
chr4,16445921,16446083
chr4,16446003,16446140
chr4,16446084,16446245
chr4,16446170,16446319
chr4,16446248,16446365
chr4,16446329,16446366
chr4,16446374,16446474
chr4,16446403,16446555
chr4,16446477,16446636
chr4,16446558,16446717
chr4,16446642,16446798
chr4,16446723,16446879
chr4,16446801,16446953
chr4,16446882,16447038
chr4,16446962,16447122
chr4,16447047,16447203
chr4,16447125,16447287
chr4,16447206,16447344
chr4,16447293,16447442
chr4,16447372,16447530
chr4,16447452,16447611
chr4,16447533,16447694
chr4,16447614,16447778
chr4,16447697,16447835
chr4,16447784,16447940
chr4,16447863,16448021
chr4,16447943,16448096
chr4,16448024,16448183
chr4,16448105,16448195
chr4,16448199,16448300
chr4,16448222,16448381
chr4,16448303,16448462
chr4,16448385,16448543
chr4,16448465,16448624
chr4,16448548,16448705
chr4,16448627,16448780
chr4,16448708,16448867
chr4,16448789,16448949
chr4,16448874,16449012
chr4,16448952,16449012
chr4,16450281,16450385
chr4,16450304,16450442
chr4,16450391,16450547
chr4,16450470,16450628
chr4,16450550,16450676
chr4,16450629,16450784
chr4,16450707,16450866
chr4,16450788,16450947
chr4,16450867,16451028
chr4,16450950,16451109
chr4,16451032,16451190
chr4,16451112,16451271
chr4,16451194,16451352
chr4,16451272,16451433
chr4,16451353,16451514
chr4,16451440,16451595
chr4,16451517,16451679
chr4,16451598,16451739
chr4,16451682,16451843
chr4,16451767,16451882
chr4,16451885,16452014
chr4,16451936,16452095
chr4,16452017,16452176
chr4,16452098,16452257
chr4,16452183,16452338
chr4,16452260,16452422
chr4,16452341,16452479
chr4,16452428,16452577
chr4,16452507,16452620
chr4,16458762,16458886
chr4,16458762,16458804
chr4,16458813,16458972
chr4,16458894,16459056
chr4,16458975,16459113
chr4,16459062,16459218
chr4,16459141,16459299
chr4,16459221,16459374
chr4,16459302,16459461
chr4,16459383,16459542
chr4,16459464,16459621
chr4,16459545,16459703
chr4,16459625,16459784
chr4,16459706,16459865
chr4,16459787,16459946
chr4,16459869,16460027
chr4,16459949,16460102
chr4,16460030,16460189
chr4,16460111,16460266
chr4,16460192,16460347
chr4,16460269,16460431
chr4,16460350,16460489
chr4,16460435,16460586
chr4,16460516,16460672
chr4,16460605,16460747
chr4,16460675,16460834
chr4,16460756,16460915
chr4,16460837,16460996
chr4,16460918,16461077
chr4,16461005,16461158
chr4,16461080,16461242
chr4,16461161,16461299
chr4,16461248,16461404
chr4,16461327,16461485
chr4,16461407,16461560
chr4,16461490,16461647
chr4,16461569,16461728
chr4,16461648,16461809
chr4,16461731,16461890
chr4,16461812,16461947
chr4,16461895,16462050
chr4,16461972,16462131
chr4,16462055,16462212
chr4,16462134,16462293
chr4,16462216,16462343
chr4,16462296,16462343
chr4,16462368,16462480
chr4,16462402,16462561
chr4,16462487,16462638
chr4,16462564,16462719
chr4,16462641,16462803
chr4,16462722,16462860
chr4,16462809,16462965
chr4,16462888,16463029
chr4,16462968,16463131
chr4,16463055,16463206
chr4,16463134,16463287
chr4,16463215,16463374
chr4,16463296,16463458
chr4,16463377,16463513
chr4,16463464,16463621
chr4,16463543,16463621
chr4,16463606,16463759
chr4,16463606,16463671
chr4,16463681,16463840
chr4,16463762,16463920
chr4,16463843,16463924
chr4,16466748,16466882
chr4,16466748,16466801
chr4,16466804,16466927
chr4,16466885,16466927
chr5,3168719,3168688
chr5,3168787,3168742
chr5,3168788,3168745
chr5,5449025,5448982
chr5,7369795,7369756
chr5,7369875,7369756
chr5,7369956,7369823
chr5,7370032,7369878
chr5,7370094,7369963
chr5,7370094,7370046
chr5,7374065,7374036
chr5,7374148,7374036
chr5,7374229,7374075
chr5,7374308,7374151
chr5,7374393,7374232
chr5,7374469,7374324
chr5,7374513,7374475
chr5,7374516,7374419
chr5,7374617,7374517
chr5,7374700,7374537
chr5,7374778,7374620
chr5,7374862,7374707
chr5,7374933,7374784
chr5,7375023,7374865
chr5,7375108,7374947
chr5,7375189,7375028
chr5,7375272,7375111
chr5,7375353,7375192
chr5,7375434,7375280
chr5,7375511,7375356
chr5,7375596,7375437
chr5,7375603,7375529
chr5,7375750,7375677
chr5,7375831,7375677
chr5,7375911,7375758
chr5,7375994,7375834
chr5,7376007,7375914
chr5,7376146,7376039
chr5,7376227,7376069
chr5,7376299,7376149
chr5,7376299,7376240
chr5,7376371,7376303
chr5,7376457,7376303
chr5,7376538,7376388
chr5,7376552,7376460
chr5,7376708,7376608
chr5,7376789,7376635
chr5,7376872,7376711
chr5,7376953,7376799
chr5,7377032,7376875
chr5,7377115,7376956
chr5,7377198,7377047
chr5,7377281,7377120
chr5,7377362,7377201
chr5,7377443,7377289
chr5,7377524,7377365
chr5,7377605,7377446
chr5,7377688,7377527
chr5,7377742,7377608
chr5,7377836,7377740
chr5,7377922,7377761
chr5,7378003,7377842
chr5,7378084,7377930
chr5,7378163,7378031
chr5,7378249,7378087
chr5,7378330,7378179
chr5,7378411,7378252
chr5,7378492,7378340
chr5,7378570,7378414
chr5,7378656,7378497
chr5,7378738,7378576
chr5,7378819,7378668
chr5,7378897,7378766
chr5,7378983,7378822
chr5,7379064,7378910
chr5,7379078,7378986
chr5,7379108,7379079
chr5,7379151,7379113
chr5,7379154,7379074
chr5,7379252,7379155
chr5,7379334,7379175
chr5,7379416,7379256
chr5,7379500,7379344
chr5,7379576,7379420
chr5,7379660,7379501
chr5,7379743,7379582
chr5,7379824,7379670
chr5,7379900,7379746
chr5,7379958,7379827
chr5,7380051,7379952
chr5,7380132,7379973
chr5,7380212,7380054
chr5,7380294,7380143
chr5,7380373,7380241
chr5,7380458,7380307
chr5,7380539,7380385
chr5,7380553,7380486
chr5,7380616,7380554
chr5,7380705,7380619
chr5,7380787,7380633
chr5,7380868,7380709
chr5,7380949,7380790
chr5,7381030,7380876
chr5,7381114,7380977
chr5,7381192,7381033
chr5,7381273,7381128
chr5,7381345,7381195
chr5,7381439,7381347
chr5,7381524,7381373
chr5,7381601,7381455
chr5,7381615,7381557
chr5,7381648,7381616
chr5,7381726,7381611
chr5,7381807,7381664
chr5,7381821,7381734
chr5,7381933,7381817
chr5,7381994,7381945
chr5,7382004,7381863
chr5,7382041,7381995
chr5,7382124,7381996
chr5,7382201,7382046
chr5,7382284,7382127
chr5,7382363,7382237
chr5,7382448,7382287
chr5,7382529,7382379
chr5,7382543,7382451
chr5,7382576,7382544
chr5,7382659,7382539
chr5,7382740,7382579
chr5,7382809,7382667
chr5,7382898,7382743
chr5,7382984,7382833
chr5,7383065,7382910
chr5,7383146,7382987
chr5,7383227,7383068
chr5,7383308,7383149
chr5,7383389,7383230
chr5,7383468,7383311
chr5,7383553,7383392
chr5,7383569,7383484
chr5,7383600,7383569
chr5,7383632,7383601
chr5,7383716,7383596
chr5,7383797,7383636
chr5,7383811,7383724
chr5,7383923,7383807
chr5,7384006,7383847
chr5,7384089,7383935
chr5,7384170,7384011
chr5,7384251,7384092
chr5,7384332,7384173
chr5,7384411,7384255
chr5,7384496,7384335
chr5,7384577,7384427
chr5,7384591,7384499
chr5,7384624,7384592
chr5,7384705,7384587
chr5,7384710,7384627
chr5,7385114,7385041
chr5,7385195,7385041
chr5,7385274,7385142
chr5,7385360,7385209
chr5,7385441,7385286
chr5,7385522,7385363
chr5,7385603,7385444
chr5,7385683,7385525
chr5,7385751,7385612
chr5,7385846,7385686
chr5,7385927,7385774
chr5,7385941,7385857
chr5,7386053,7385937
chr5,7386134,7385977
chr5,7386215,7386062
chr5,7386294,7386162
chr5,7386380,7386229
chr5,7386461,7386306
chr5,7386542,7386383
chr5,7386623,7386464
chr5,7386704,7386545
chr5,7386785,7386632
chr5,7386863,7386707
chr5,7386944,7386795
chr5,7387028,7386868
chr5,7387042,7386949
chr5,7387075,7387043
chr5,7387158,7387038
chr5,7387239,7387078
chr5,7387320,7387166
chr5,7387403,7387242
chr5,7387488,7387323
chr5,7387569,7387419
chr5,7387583,7387522
chr5,7387695,7387579
chr5,7387778,7387625
chr5,7387859,7387707
chr5,7387942,7387783
chr5,7388023,7387864
chr5,7388104,7387945
chr5,7388183,7388026
chr5,7388267,7388107
chr5,7388348,7388199
chr5,7388362,7388270
chr5,7388476,7388358
chr5,7388560,7388398
chr5,7388639,7388486
chr5,7388723,7388563
chr5,7388804,7388644
chr5,7388885,7388726
chr5,7388964,7388807
chr5,7389049,7388896
chr5,7389107,7388980
chr5,7389200,7389101
chr5,7389278,7389122
chr5,7389359,7389203
chr5,7389435,7389281
chr5,7389523,7389362
chr5,7389600,7389460
chr5,7389687,7389526
chr5,7389768,7389618
chr5,7389774,7389690
chr5,7389896,7389783
chr5,7389979,7389818
chr5,7390058,7389899
chr5,7390118,7389987
chr5,7390211,7390112
chr5,7390294,7390133
chr5,7390375,7390214
chr5,7390456,7390302
chr5,7390524,7390378
chr5,7390614,7390473
chr5,7390695,7390536
chr5,7390776,7390617
chr5,7390855,7390698
chr5,7390940,7390779
chr5,7391021,7390871
chr5,7391035,7390949
chr5,7391151,7391031
chr5,7391231,7391071
chr5,7391312,7391159
chr5,7391391,7391259
chr5,7391476,7391315
chr5,7391557,7391407
chr5,7391571,7391479
chr5,7391601,7391572
chr5,7391683,7391567
chr5,7391768,7391607
chr5,7391849,7391695
chr5,7391932,7391771
chr5,7392011,7391852
chr5,7392078,7391940
chr5,7392140,7392096
chr5,7392221,7392096
chr5,7392304,7392143
chr5,7392383,7392224
chr5,7392450,7392312
chr5,7447566,7447470
chr5,7447566,7447491
chr5,7447605,7447562
chr5,7447691,7447562
chr5,7447765,7447608
chr5,7447848,7447714
chr5,7447933,7447770
chr5,7448012,7447858
chr5,7448095,7447934
chr5,7448175,7448015
chr5,7448254,7448098
chr5,7448335,7448178
chr5,7448416,7448258
chr5,7448496,7448338
chr5,7448580,7448426
chr5,7448661,7448502
chr5,7448742,7448583
chr5,7448825,7448664
chr5,7448908,7448745
chr5,7448989,7448835
chr5,7449069,7448911
chr5,7449074,7448992
chr5,7449963,7449873
chr5,7450046,7449895
chr5,7450126,7449973
chr5,7450209,7450049
chr5,7450285,7450129
chr5,7450374,7450229
chr5,7450457,7450296
chr5,7450461,7450384
chr5,7450577,7450465
chr5,7450656,7450499
chr5,7450741,7450580
chr5,7450822,7450666
chr5,7450905,7450749
chr5,7450983,7450835
chr5,7451065,7450933
chr5,7451148,7450989
chr5,7451231,7451070
chr5,7451307,7451151
chr5,7451390,7451245
chr5,7451473,7451315
chr5,7451555,7451398
chr5,7451624,7451480
chr5,7451705,7451571
chr5,7451786,7451627
chr5,7451870,7451708
chr5,7451953,7451806
chr5,7452036,7451883
chr5,7452117,7451966
chr5,7452200,7452064
chr5,7452240,7452130
chr5,7452349,7452240
chr5,7452429,7452271
chr5,7452514,7452352
chr5,7452595,7452439
chr5,7452678,7452522
chr5,7452761,7452608
chr5,7452840,7452685
chr5,7452925,7452762
chr5,7453006,7452849
chr5,7453088,7452933
chr5,7453169,7453019
chr5,7453241,7453116
chr5,7453332,7453172
chr5,7453414,7453253
chr5,7453431,7453378
chr5,7453519,7453420
chr5,7453603,7453441
chr5,7453643,7453528
chr5,7453752,7453643
chr5,7453834,7453674
chr5,7453910,7453755
chr5,7453992,7453877
chr5,7454075,7453919
chr5,7454156,7453998
chr5,7454237,7454084
chr5,7454318,7454159
chr5,7454401,7454240
chr5,7454482,7454328
chr5,7454563,7454408
chr5,7454644,7454485
chr5,7454729,7454566
chr5,7454810,7454654
chr5,7454893,7454737
chr5,7454974,7454824
chr5,7455055,7454902
chr5,7455135,7454983
chr5,7455221,7455058
chr5,7455302,7455149
chr5,7455383,7455229
chr5,7455465,7455315
chr5,7455546,7455392
chr5,7455627,7455468
chr5,7455712,7455549
chr5,7455790,7455637
chr5,7455875,7455713
chr5,7455956,7455805
chr5,7456030,7455884
chr5,7456107,7455965
chr5,7456188,7456046
chr5,7456270,7456117
chr5,7456353,7456197
chr5,7456431,7456280
chr5,7456508,7456360
chr5,7456596,7456437
chr5,7456681,7456518
chr5,7456762,7456606
chr5,7456847,7456689
chr5,7456926,7456776
chr5,7457000,7456848
chr5,7457088,7456935
chr5,7457171,7457012
chr5,7457252,7457098
chr5,7457333,7457180
chr5,7457412,7457255
chr5,7457499,7457336
chr5,7457580,7457424
chr5,7457663,7457507
chr5,7457740,7457596
chr5,7457821,7457687
chr5,7457899,7457749
chr5,7457984,7457832
chr5,7458065,7457909
chr5,7458148,7457992
chr5,7458229,7458078
chr5,7458310,7458155
chr5,7458391,7458241
chr5,7458474,7458315
chr5,7458555,7458401
chr5,7458640,7458484
chr5,7458686,7458570
chr5,7458793,7458690
chr5,7458863,7458721
chr5,7458935,7458795
chr5,7476497,7476404
chr5,7476580,7476424
chr5,7476661,7476510
chr5,7476742,7476587
chr5,7476823,7476664
chr5,7476908,7476745
chr5,7476989,7476833
chr5,7477072,7476916
chr5,7477149,7477003
chr5,7477230,7477096
chr5,7477311,7477158
chr5,7477394,7477235
chr5,7477471,7477321
chr5,7477549,7477404
chr5,7477601,7477486
chr5,7477708,7477605
chr5,7477778,7477636
chr5,7477859,7477717
chr5,7477941,7477788
chr5,7478024,7477868
chr5,7478105,7477954
chr5,7478186,7478031
chr5,7478267,7478108
chr5,7478352,7478189
chr5,7478433,7478277
chr5,7478516,7478360
chr5,7478594,7478440
chr5,7478675,7478526
chr5,7478758,7478599
chr5,7478839,7478685
chr5,7478924,7478768
chr5,7478970,7478854
chr5,7479077,7478977
chr5,7479147,7479005
chr5,7479228,7479086
chr5,7479310,7479161
chr5,7479393,7479237
chr5,7479474,7479323
chr5,7479555,7479400
chr5,7479636,7479477
chr5,7479672,7479558
chr5,7479759,7479690
chr5,7479836,7479690
chr5,7479917,7479783
chr5,7479997,7479845
chr5,7480082,7479920
chr5,7480163,7480007
chr5,7480209,7480090
chr5,7480291,7480207
chr5,7480372,7480217
chr5,7480453,7480294
chr5,7480538,7480375
chr5,7480619,7480463
chr5,7480702,7480546
chr5,7480779,7480633
chr5,7480860,7480726
chr5,7480941,7480788
chr5,7481024,7480863
chr5,7481107,7480954
chr5,7481190,7481034
chr5,7481236,7481120
chr5,7481343,7481240
chr5,7481413,7481274
chr5,7481494,7481345
chr5,7481576,7481423
chr5,7481659,7481503
chr5,7481740,7481589
chr5,7481823,7481666
chr5,7481904,7481743
chr5,7481987,7481824
chr5,7482068,7481914
chr5,7482149,7481994
chr5,7482230,7482071
chr5,7482315,7482152
chr5,7482396,7482240
chr5,7482479,7482326
chr5,7482556,7482410
chr5,7482637,7482503
chr5,7482715,7482565
chr5,7482798,7482640
chr5,7482879,7482725
chr5,7482964,7482808
chr5,7483010,7482894
chr5,7483110,7483014
chr5,7483187,7483045
chr5,7483268,7483126
chr5,7483350,7483197
chr5,7483433,7483277
chr5,7483514,7483363
